,_BANK,entropy
3913,upbow,3.497908976777702
3914,armor,4.344032378999052
3915,adown,4.3025077237884615
3916,flosh,4.352842365557557
3917,wally,3.828243726593314
3918,popsy,3.9422766959230073
3919,touts,4.61978206171051
3920,holey,4.935934877131354
3921,taber,5.324330041627045
3922,tough,4.241476299238627
3923,malax,3.698059601873489
3924,eyres,4.987428650749038
3925,bails,5.441808176991509
3926,howre,4.687494066024041
3927,chary,4.51679423249228
3928,panel,5.315091265338985
3929,fools,4.342480462807653
3930,ariki,4.142337031784982
3931,arils,5.705070400613765
3932,meson,5.161490998035981
3933,udons,4.896574124514285
3934,hover,4.560109921318155
3935,gists,4.4719937558508125
3936,manse,5.485774779200936
3937,begun,4.2719249906896355
3938,thraw,4.472997333202591
3939,nagor,4.925539904112594
3940,incut,4.229288338418489
3941,intel,5.026443125255591
3942,plica,4.676370125245012
3943,storm,5.039970181151734
3944,daris,5.747388884498949
3945,owrie,4.904149464744302
3946,heals,5.629791044292677
3947,flawy,3.90942688694375
3948,gurls,4.993714408491134
3949,yummo,3.398469336580056
3950,basan,4.505603340376513
3951,rabat,4.44897642859495
3952,rogue,4.948995649397873
3953,skens,4.510860152479257
3954,sojus,3.974281415207452
3955,soree,5.5215805435531875
3956,abrin,4.809848589329164
3957,coset,5.421025275224161
3958,sever,4.651760766465051
3959,nenes,4.432703505752628
3960,wheen,3.92298844574852
3961,kraft,4.38561358754531
3962,adore,5.315577356282143
3963,bania,4.373744857419207
3964,skran,5.1590183611687195
3965,roves,5.314219819134866
3966,hurly,4.389714389061598
3967,teggs,4.441347668659956
3968,baisa,4.621673244673621
3969,clasp,4.816044443406058
3970,ricer,4.484875289381937
3971,eruvs,4.769268276267808
3972,balms,5.079055134285717
3973,phots,4.887777703678793
3974,pipit,3.1723332034997243
3975,kefir,4.487842434828074
3976,roman,5.0249381309699785
3977,borks,4.930445042677012
3978,askos,4.493640719762187
3979,sechs,4.482557910224019
3980,warre,4.568585579092723
3981,pants,5.396306333737965
3982,think,4.193413753535772
3983,ronde,5.254280295608284
3984,blahs,4.900714358810166
3985,gyros,4.929545940267616
3986,tragi,4.9102948941482545
3987,moobs,4.208477833727033
3988,rimed,5.032667585270948
3989,maiko,4.671946082164745
3990,retie,4.971068441299229
3991,cause,5.3750085033542945
3992,spine,5.314641314251951
3993,yirds,5.057042402675038
3994,wytes,4.878130585852872
3995,mated,5.153580723728
3996,peggy,3.5723840046319735
3997,flaws,4.5400391019110575
3998,noddy,3.746837483184817
3999,sakia,4.727264134781529
4000,curly,4.474773020801944
4001,lomes,5.5914627269495325
4002,assez,4.241257167529855
4003,jabot,4.130549140799349
4004,geste,4.6948876874016126
4005,galls,4.626135386071576
4006,fains,5.197797737532409
4007,cyber,4.484986561286139
4008,whups,4.085283902564296
4009,hemes,4.708202611744584
4010,hills,4.389640781098651
4011,iftar,4.589696452206869
4012,actin,4.748782674991576
4013,dobie,4.931949724709366
4014,vells,4.310403319273973
4015,primo,4.601529272212167
4016,kiddy,3.402976411496825
4017,crept,4.755715462223877
4018,tamin,4.981144029735089
4019,kagos,4.986776155952554
4020,peaze,4.120851306865448
4021,grein,4.915631940991688
4022,combe,4.530820045315761
4023,rosti,5.307474076734328
4024,hurst,4.79226761660159
4025,envoy,4.111476555735181
4026,incog,4.092248538798613
4027,duras,5.467247546058013
4028,tolly,4.133146727664276
4029,offie,3.8051184436764505
4030,clipt,4.4497353286074715
4031,prove,4.5900550073339295
4032,potoo,3.2754310696820603
4033,tyned,4.7895200949437635
4034,brake,4.924770812553268
4035,kitul,4.362307414367112
4036,withy,3.8996096802858955
4037,maire,5.525732416743724
4038,nurds,5.027838725813713
4039,lytta,4.061223127715633
4040,stank,4.9615008142991845
4041,takhi,4.484842859884496
4042,kines,5.388370942422913
4043,beads,5.400110439496028
4044,hoord,4.076533809349287
4045,puers,5.317644249714947
4046,leare,5.16761969142839
4047,cheth,3.7160040132136043
4048,regna,5.111990336411779
4049,cauri,4.92838415057838
4050,sabra,4.78633593881211
4051,bunya,4.2791739343732855
4052,pisky,4.339460429319416
4053,honks,4.763343300464305
4054,meffs,3.9874513866679826
4055,dials,5.5550315245655275
4056,racon,5.033225474332652
4057,noted,5.120827766509312
4058,whity,3.9522684323337764
4059,fract,4.520019114666853
4060,jaxie,4.055468458945059
4061,lowan,4.6546250713154365
4062,vesta,4.986081469201885
4063,games,5.453353282659594
4064,snars,5.010330452753436
4065,fribs,4.6260766578864265
4066,slept,5.224886223524969
4067,gulas,5.1482755523548285
4068,coled,5.062278409429238
4069,cukes,4.950317025756174
4070,ology,3.7179713785372006
4071,lagan,4.256541082583374
4072,roset,5.729739887254458
4073,ollas,4.835789671322547
4074,waked,4.535765635201495
4075,giron,4.8125211561551255
4076,faqir,4.030978267440735
4077,krubi,4.0767196004730035
4078,pairs,5.638530133841205
4079,pipal,4.12852664553142
4080,trots,4.82293298564005
4081,bower,4.660950925028117
4082,hoors,4.631448162309798
4083,emmer,3.6310565496062424
4084,moses,5.029530693401362
4085,devil,4.484123490308235
4086,dwaal,3.9437667423920173
4087,tinea,5.521817477964653
4088,ethal,4.741552249542101
4089,tusky,4.3553021647789505
4090,tabes,5.675455427466801
4091,yukes,4.856769558328833
4092,spied,5.243128416010915
4093,sonly,5.163732295248005
4094,abear,4.4884628114805
4095,lazes,5.279845280421975
4096,bants,5.292254169440149
4097,barer,4.7116560500844695
4098,terms,5.53489430328042
4099,veeps,4.262969224907153
4100,niefs,5.030096694454715
4101,elfin,4.45011468998262
4102,gibus,4.532304391446294
4103,maims,4.682401440015843
4104,kayle,4.933218309516265
4105,furls,4.820657281919204
4106,baurs,5.3033976925636495
4107,teach,4.910713217314258
4108,wreck,4.0868854687292195
4109,aboma,3.9021120046643456
4110,stivy,4.3450333602995
4111,caver,4.825535056685146
4112,layer,5.3540414595919605
4113,radix,4.4370558721146685
4114,dared,4.817521713712652
4115,lahal,3.5957146838370995
4116,tripy,4.6178290031097715
4117,avine,4.776668928243728
4118,nighs,4.585677923840996
4119,ennog,3.830311495449834
4120,rotes,5.917213130433485
4121,pugil,4.218238368002663
4122,frise,5.104951957316208
4123,tyros,5.258483685382706
4124,dowps,4.538422263902785
4125,wayed,4.662054672345326
4126,could,4.560165093514327
4127,clapt,4.651856925852046
4128,avant,3.9062818101439087
4129,mixte,4.311849565613461
4130,renew,4.37184170370614
4131,bikes,5.065672717299938
4132,frass,4.585980465872428
4133,lehrs,5.343384713677266
4134,kuzus,3.216234719874877
4135,wiels,5.189969861509059
4136,skets,4.557271758434776
4137,erugo,4.650448958833779
4138,shets,4.68823003530933
4139,quoth,3.681214290973129
4140,avast,4.14614503540129
4141,zuppa,3.1102457990947916
4142,negro,4.880561020512259
4143,spank,4.776660406228239
4144,drips,5.085524394955113
4145,iches,4.9401973490288045
4146,stuck,4.306824632022741
4147,vomer,4.617863098435452
4148,nocks,4.709786141123166
4149,snath,5.126291254958914
4150,again,4.194878072741126
4151,umble,4.3265123108247225
4152,solei,5.78996526107545
4153,cuspy,4.236969836042846
4154,vitro,4.465487142618803
4155,preon,5.020810229306461
4156,guild,4.399851085626929
4157,kirby,4.18442155342969
4158,trues,5.692793009608049
4159,mavis,4.875137155885746
4160,yahoo,3.948070477213684
4161,puker,4.590413568060501
4162,pulao,4.787336061243394
4163,bathe,4.893060727549661
4164,plaza,3.624941195788265
4165,livre,4.77562029673529
4166,bombo,2.8696502335188847
4167,gurus,4.165676404289941
4168,yirrs,4.549834273375971
4169,gypsy,3.3290995567660397
4170,matza,3.651253830703735
4171,pavis,4.884349141983937
4172,brose,5.296724981761398
4173,malms,4.606605901343643
4174,duper,4.784033858252734
4175,opsin,4.7438430230054305
4176,enols,5.425414501606
4177,recon,5.022751979168846
4178,stane,5.692814551808765
4179,hyles,5.105535932438552
4180,hains,5.397127663543794
4181,maare,4.923440761042371
4182,curer,4.366436460150503
4183,unpin,3.550122901180792
4184,unwon,3.3228511224767447
4185,chode,4.599982249949797
4186,civie,3.749685007222594
4187,names,5.667505816879077
4188,vexes,3.8444790232655346
4189,lowps,4.680033200507631
4190,xenic,4.126625187848073
4191,halse,5.479585875162792
4192,inlay,4.749625679515991
4193,hells,4.628066895335661
4194,outer,5.172768768357363
4195,setup,5.093561514130176
4196,ended,3.5882119485204647
4197,schmo,4.318128292624803
4198,saics,4.962328253196195
4199,modus,4.879542527185362
4200,dries,5.7349938840328685
4201,luffa,3.519038588174017
4202,shake,5.181409016324128
4203,aider,5.423797522902513
4204,cully,3.614262022892498
4205,spane,5.5068794192306365
4206,loric,4.904185094167142
4207,worse,5.243454484954154
4208,wanna,3.376409877088961
4209,keyed,4.018170675226167
4210,codas,5.298773463703794
4211,lakes,5.6162105578673645
4212,fends,4.908365078040721
4213,forby,4.125567270207801
4214,sesey,4.369997624422487
4215,muzzy,2.6221206187636126
4216,senti,5.551439313323113
4217,fouls,4.846251867117035
4218,cadis,5.325344314267484
4219,upled,4.595313903590699
4220,dally,4.175958135726752
4221,hansa,4.532093289866029
4222,trads,5.51546836964881
4223,dashy,4.720431175791845
4224,jobed,4.117719469226982
4225,child,4.281801580943892
4226,salue,5.780323988218422
4227,mowed,4.50797265753061
4228,lacks,5.001894046827939
4229,pasts,4.833468398015109
4230,duets,5.270363067964577
4231,herns,5.440437226056144
4232,tippy,3.6683993430481303
4233,yapok,4.341193974560935
4234,jaspe,4.740083121043727
4235,arson,5.387637821769745
4236,gemma,4.000815812713685
4237,musos,4.442662248909123
4238,margs,5.232687660684637
4239,ambit,4.462323520952864
4240,pacta,4.1871151897990675
4241,staws,4.392742066467167
4242,smerk,4.881345407352052
4243,heave,4.139987217025015
4244,kawau,3.5689338632970014
4245,upjet,3.9580752306741758
4246,tossy,4.461094991586936
4247,bunko,4.038525407397795
4248,stott,3.7461504521308227
4249,tulip,4.536281727465336
4250,sutta,4.614253248933313
4251,stogy,4.678096095971091
4252,blush,4.257379817163928
4253,labor,4.997927039047811
4254,proof,3.6908459320458764
4255,baste,5.457755315210635
4256,idola,4.816330904916478
4257,roguy,4.414083814502238
4258,mogul,4.2569848202369975
4259,teary,5.399108404558707
4260,agaze,3.7829361953768603
4261,cusps,4.095692272758132
4262,pecke,3.949817437704748
4263,sower,5.359456442678209
4264,fouer,4.840849442315801
4265,fight,3.759795349787969
4266,agism,4.647301194413372
4267,wings,4.506104455319006
4268,rests,5.122560867834677
4269,kippa,3.704671614165607
4270,curds,4.929967969495094
4271,radon,5.113985356050921
4272,lycee,4.304791466322224
4273,bends,5.075828118066296
4274,golds,4.976471539775682
4275,rifle,4.896277482918832
4276,brute,4.8856178007338675
4277,meris,5.644060608181993
4278,kogal,4.510390565281236
4279,veldt,4.40810764123926
4280,scena,5.3147383224443825
4281,scare,5.63741227174497
4282,pacas,4.649726752929927
4283,pyats,5.064195066256524
4284,dawen,4.8834904707267945
4285,ditts,4.50682492608434
4286,darns,5.618870865533266
4287,slaps,4.775666600099788
4288,jirre,4.020517136819344
4289,netop,4.843890739399184
4290,libel,4.2694100239390504
4291,cetes,5.015278019394278
4292,dorty,4.859751708825545
4293,fraud,4.484647261147486
4294,polys,4.939088656237184
4295,zonks,4.32400339691239
4296,queme,3.464424856505734
4297,ariot,5.323951410984467
4298,aches,5.206825582596414
4299,retax,4.765903622456877
4300,spaul,5.024031728165063
4301,tramp,4.687293087924949
4302,poddy,3.6265933776711297
4303,jemmy,3.1231829705634073
4304,unwit,4.061247486443412
4305,bison,4.839446913617836
4306,shuts,4.313032249959336
4307,ulvas,4.729004055083044
4308,pined,4.92782797359914
4309,poons,4.552465416493909
4310,shaws,4.2040367291416585
4311,campo,4.476583877571964
4312,rekey,4.32523020700443
4313,grays,5.0426718152079975
4314,manos,5.433551829957379
4315,slack,4.855460270836124
4316,olios,4.768000098557935
4317,wring,4.106974654371223
4318,neive,4.162741195476526
4319,haute,5.123267037571975
4320,lexes,4.463763721337676
4321,proud,4.589234176438073
4322,lorel,4.832883422340565
4323,thanx,4.017022769198901
4324,thins,5.014178582382041
4325,undug,3.104517139712298
4326,lovie,4.794333418464851
4327,vozhd,3.2068023160558425
4328,troad,5.2356213813590236
4329,tower,4.999786505866094
4330,shirs,4.626079362723239
4331,stets,4.180373916648183
4332,spoof,3.8614552217465246
4333,pansy,4.946587549667295
4334,strim,5.0501669489413805
4335,polio,4.219235832030112
4336,farts,5.329415221642365
4337,winge,4.440291694232191
4338,neums,5.121017258338852
4339,mouth,4.357220768607945
4340,beaux,4.167763288784672
4341,azygy,2.87549208863139
4342,doobs,4.301747938285592
4343,riffs,4.073349489133201
4344,maqui,3.856623925352056
4345,pilaw,4.493610430341413
4346,folia,4.766988068064235
4347,fugio,3.9667432546106336
4348,bothy,4.143187769133956
4349,wheal,4.544075265716341
4350,goeth,4.658663820251685
4351,sukuk,3.030747111261611
4352,louie,5.223332718843234
4353,fanon,3.964553371749983
4354,walty,4.5698310035487415
4355,honor,4.144967483605843
4356,olein,5.0669288498070735
4357,laten,5.484554779853241
4358,deism,5.059765983507961
4359,whiff,2.7103705731137575
4360,zings,4.260505149143145
4361,along,4.702972521021482
4362,halls,4.645014882245075
4363,addax,2.7308482227517796
4364,crave,4.766348216032444
4365,necks,4.874651213178212
4366,syrup,4.64569712941729
4367,scuzz,3.1030045999465306
4368,dight,4.109412423645426
4369,raspy,5.039103051840039
4370,zante,4.826216194992369
4371,lieve,4.203116654448776
4372,rouls,5.410859975638381
4373,talcy,4.799929502916941
4374,sikes,4.8632524816671605
4375,lardy,4.9891509733070825
4376,ardor,4.416409007749349
4377,cadgy,4.276517017222903
4378,feens,4.609010125225219
4379,azuki,3.7552655106708883
4380,cynic,3.516705074555009
4381,miaul,4.791705777391548
4382,nonis,4.69678251104405
4383,koura,4.792182895562928
4384,blips,4.7694215567383615
4385,manes,5.755017506948437
4386,sijos,4.154197729946499
4387,eskar,4.99876505754977
4388,aloes,5.9445170284296776
4389,baits,5.431189670900761
4390,theta,4.315998595688512
4391,zappy,3.187796305657284
4392,toges,5.503304973970553
4393,nonny,3.1594038001407028
4394,zests,4.304404291433442
4395,avert,4.771919490516796
4396,lepid,4.854139904079348
4397,toads,5.545911636923275
4398,gooly,3.8801816785408993
4399,crews,4.910058691433315
4400,oupas,5.136904646411768
4401,wavey,4.26718813543252
4402,goose,4.585628718634725
4403,sharn,5.230217674750552
4404,boyfs,4.31948858221503
4405,jomos,3.773973126778968
4406,hizen,4.256530604422338
4407,maxis,4.710838456036332
4408,cerci,4.300467713579703
4409,botas,5.355576650885301
4410,spick,4.350826937810807
4411,repro,4.3773816468631495
4412,world,4.5724264712250315
4413,staps,4.655848020549301
4414,gifts,4.546575719195703
4415,wrapt,4.527303223890302
4416,froze,4.212810600248691
4417,tilly,4.056857737217216
4418,crims,5.001379911045971
4419,almas,4.764784656125147
4420,lying,4.195772216329813
4421,wauks,4.660488446655309
4422,toled,5.2770827391770885
4423,poser,5.4796865449928385
4424,utter,4.304685702552996
4425,manis,5.4609698657541
4426,favus,4.365742243895213
4427,nying,3.415486484084082
4428,tater,4.948842460545854
4429,poods,4.418179610835154
4430,namus,5.130093522987375
4431,dairy,5.084948790071468
4432,crock,3.640936349745963
4433,hutch,3.26948115796347
4434,farad,4.248774200713822
4435,tined,5.162767079365577
4436,wagyu,3.8219497656723203
4437,jooks,3.6723919382820855
4438,porks,5.032809158695532
4439,books,4.126630943882863
4440,embed,3.8344865610797307
4441,penna,4.401215321578833
4442,herma,5.017206491848946
4443,email,4.992477503810259
4444,waive,4.512324719236984
4445,acold,4.753037724123542
4446,ovary,4.37720827533537
4447,clour,4.667059286121056
4448,aware,4.5327772651862634
4449,zebra,4.432076530755905
4450,rocks,4.909793231111765
4451,clags,4.997635640905282
4452,luces,5.308805418105426
4453,togas,5.359817708984798
4454,hubby,3.0054159858019056
4455,alder,5.324221367527756
4456,bunty,4.173945784069831
4457,dorts,5.472077905396777
4458,nerts,5.680416010033415
4459,petal,5.194907724858341
4460,pumie,4.6784933064960255
4461,glory,4.540775219053701
4462,quark,3.858176300962203
4463,remix,4.332260071316143
4464,scent,5.118266353158393
4465,laari,4.753383537526034
4466,darer,4.876428646152333
4467,apiol,4.869166397327828
4468,lurer,4.545959690132906
4469,wipes,5.037013032514329
4470,girly,4.5940287373317075
4471,night,4.150836939511418
4472,dhikr,4.239189037050289
4473,herye,4.388106148739715
4474,sklim,4.596484882432085
4475,bitte,4.282733069049099
4476,fluke,4.193477581253198
4477,obits,4.965278273106713
4478,venal,4.782646250335055
4479,spork,4.769123346377478
4480,aedes,5.26222353996356
4481,curat,4.973631418255439
4482,ollie,4.558584827239038
4483,bench,4.237362092900003
4484,nduja,3.764721429552762
4485,nonas,4.873472247979017
4486,emyde,3.8455333157136877
4487,toran,5.371600390012603
4488,gloat,4.88920170881928
4489,omlah,4.513241929734205
4490,peize,3.9479116671200085
4491,boars,5.50656654794436
4492,ramen,5.364616726480747
4493,chant,4.553711441961346
4494,aruhe,5.048295456311992
4495,limba,4.5198480285771545
4496,found,4.220907086169758
4497,wedel,4.142376827613111
4498,mouch,4.060890320420506
4499,jails,4.9871542511427425
4500,douse,5.247415032388327
4501,laden,5.323119398274207
4502,doseh,5.159073823626484
4503,aurei,5.419424722913916
4504,ruses,5.07104996634854
4505,tyers,5.348427830132527
4506,presa,5.404491220371977
4507,speck,4.508000315852272
4508,doted,4.448215151856206
4509,airer,4.98476178572596
